date,close,high,low,open,volume,year,month,day,Negative,Neutral,Positive,positive_ratio,negative_ratio,neutral_ratio,SMA_20,EMA_20,RSI,Bollinger_Upper,Bollinger_Lower,Volatility
2017-05-11,1848.5699462890625,1873.9300537109373,1755.3499755859375,1780.3699951171875,799489984,2017,5,11,3,1,5,0.5555555555555556,0.3333333333333333,0.1111111111111111,1464.353985595703,1519.0360195525143,99.76562791463088,1866.192451620036,1062.51551957137,200.91923301216656
2017-05-12,1724.239990234375,1856.1500244140625,1694.010009765625,1845.760009765625,740984000,2017,5,12,1,4,2,0.2857142857142857,0.1428571428571428,0.5714285714285714,1488.980487060547,1538.5792548555487,81.05938715273129,1891.156260991267,1086.804713129827,201.08788696536
2017-05-13,1804.9100341796875,1812.989990234375,1651.0799560546875,1723.1199951171875,579635008,2017,5,13,4,2,1,0.1428571428571428,0.5714285714285714,0.2857142857142857,1518.8654907226562,1563.9440909816572,83.00992486581156,1921.709330879435,1116.0216505658775,201.4219200783893
2017-05-14,1808.9100341796875,1831.4200439453125,1776.6199951171875,1800.8599853515625,437196000,2017,5,14,5,1,1,0.1428571428571428,0.7142857142857143,0.1428571428571428,1546.8034912109374,1587.274180810041,82.48084093807418,1948.681243192236,1144.925739229639,200.9388759906492
2017-05-15,1738.4300537109375,1812.800048828125,1708.5400390625,1808.43994140625,731529024,2017,5,15,6,3,6,0.4,0.4,0.2,1570.4504943847655,1601.669978229174,72.42409937175557,1958.0346568565787,1182.8663319129523,193.79208123590655
2017-05-16,1734.449951171875,1785.93994140625,1686.5400390625,1741.699951171875,959044992,2017,5,16,5,5,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1593.118994140625,1614.3156899380026,70.73217196921185,1962.025012694357,1224.2129755868932,184.45300927686597
2017-05-17,1839.0899658203125,1864.050048828125,1661.9100341796875,1726.72998046875,1064729984,2017,5,17,3,2,2,0.2857142857142857,0.4285714285714285,0.2857142857142857,1619.186993408203,1635.722763831556,73.37324623478413,1979.7442049677652,1258.6297818486407,180.27860577978117
2017-05-18,1888.6500244140625,1904.47998046875,1807.1199951171875,1818.699951171875,894321024,2017,5,18,3,5,9,0.5294117647058824,0.1764705882352941,0.2941176470588235,1647.795495605469,1659.8110743632233,73.4436753897946,1997.8682699261813,1297.722721284756,175.0363871603563
2017-05-19,1987.7099609375,2004.52001953125,1890.25,1897.3699951171875,1157289984,2017,5,19,7,4,6,0.3529411764705882,0.4117647058823529,0.2352941176470588,1681.0914916992188,1691.0395397512495,76.0447775465023,2027.2605464448427,1334.9224369535948,173.08452737281195
2017-05-20,2084.72998046875,2084.72998046875,1974.9200439453125,1984.239990234375,961336000,2017,5,20,4,7,4,0.2666666666666666,0.2666666666666666,0.4666666666666667,1717.9334899902344,1728.5338674386303,77.99802581998321,2071.5496861087618,1364.317293871707,176.80809805926364
2017-05-21,2041.199951171875,2119.080078125,2037.5,2067.030029296875,1147859968,2017,5,21,0,1,5,0.8333333333333334,0.0,0.1666666666666666,1748.913488769531,1758.3115896989395,73.91968451674153,2101.7824562275578,1396.044521311505,176.4344837290132
2017-05-22,2173.39990234375,2303.89990234375,2017.8699951171875,2043.18994140625,1942220032,2017,5,22,5,2,1,0.125,0.625,0.25,1784.9424865722656,1797.8438099508262,74.07482139501195,2157.1362588787792,1412.748714265752,186.0968861532569
2017-05-23,2320.419921875,2320.820068359375,2178.5,2191.56005859375,1378749952,2017,5,23,1,2,2,0.4,0.2,0.4,1826.458984375,1847.612963467414,76.91530423438708,2242.792517826336,1410.1254509236649,208.1667667256676
2017-05-24,2443.639892578125,2523.719970703125,2321.3701171875,2321.3701171875,1725379968,2017,5,24,2,1,4,0.5714285714285714,0.2857142857142857,0.1428571428571428,1871.7574768066409,1904.3774329065293,78.76527510186075,2348.5469162904706,1394.9680373228107,238.3947197419149
2017-05-25,2304.97998046875,2763.7099609375,2285.300048828125,2446.239990234375,2406700032,2017,5,25,3,4,2,0.2222222222222222,0.3333333333333333,0.4444444444444444,1909.2339782714844,1942.530056483884,68.73035432622372,2398.992313797312,1419.4756427456568,244.8791677629137
2017-05-26,2202.419921875,2573.7900390625,2071.989990234375,2320.889892578125,1763480064,2017,5,26,5,7,1,0.0769230769230769,0.3846153846153846,0.5384615384615384,1940.414971923828,1967.2814722354187,69.98077438641464,2420.9139795962237,1459.915964251433,240.24950383619756
2017-05-27,2038.8699951171875,2260.199951171875,1855.8299560546875,2196.27001953125,1700480000,2017,5,27,4,0,3,0.4285714285714285,0.5714285714285714,0.0,1962.5229736328124,1974.099426795587,59.142775366121256,2416.386305717157,1508.659641548467,226.93166604217265
2017-05-28,2155.800048828125,2267.340087890625,2054.080078125,2054.080078125,1147139968,2017,5,28,7,3,5,0.3333333333333333,0.4666666666666667,0.2,1984.1454772949216,1991.404247941543,62.45646060188015,2431.185635978401,1537.1053186114427,223.52007934173955
2017-05-29,2255.610107421875,2307.050048828125,2107.169921875,2159.429931640625,994625024,2017,5,29,3,0,3,0.5,0.5,0.0,2009.1579833984372,2016.5667107491936,68.1882767896508,2458.2743149146936,1560.0416518821812,224.55816575812813
2017-05-30,2175.469970703125,2301.9599609375,2124.570068359375,2255.360107421875,1443970048,2017,5,30,3,3,6,0.5,0.25,0.25,2028.574981689453,2031.7003545543296,64.72127566601618,2470.799950345686,1586.3500130332204,221.1124843281164
2017-05-31,2286.409912109375,2311.080078125,2145.570068359375,2187.18994140625,1544829952,2017,5,31,5,2,2,0.2222222222222222,0.5555555555555556,0.2222222222222222,2050.4669799804688,2055.9584076548103,64.86903086385638,2498.4838336533385,1602.450126307599,224.0084268364348
2017-06-01,2407.8798828125,2448.389892578125,2288.330078125,2288.330078125,1653180032,2017,6,1,2,0,2,0.5,0.5,0.0,2084.648974609375,2089.4747386222093,66.47187896860572,2532.184328041872,1637.1136211768776,223.76767671624864
2017-06-02,2488.550048828125,2488.550048828125,2373.320068359375,2404.030029296875,1317030016,2017,6,2,4,1,3,0.375,0.5,0.125,2118.830975341797,2127.4819110227727,66.0760604862813,2580.608207849712,1657.0537428338826,230.88861625395725
2017-06-03,2515.35009765625,2581.909912109375,2423.570068359375,2493.719970703125,1514950016,2017,6,3,3,3,5,0.4545454545454545,0.2727272727272727,0.2727272727272727,2154.152978515625,2164.421738321199,64.47462341212194,2624.114915523888,1684.1910415073614,234.9809685041317
2017-06-04,2511.81005859375,2585.889892578125,2452.5400390625,2547.7900390625,1355120000,2017,6,4,0,0,1,1.0,0.0,0.0,2192.821978759765,2197.506340251918,66.25584710546565,2645.7172869242986,1739.926670595232,226.44765408226667
2017-06-05,2686.81005859375,2686.81005859375,2510.219970703125,2512.39990234375,1369309952,2017,6,5,2,4,0,0.0,0.3333333333333333,0.6666666666666666,2240.43998413086,2244.106694379712,67.22494152083667,2690.670820686247,1790.2091475754717,225.11541827769392
2017-06-06,2863.199951171875,2999.909912109375,2690.840087890625,2690.840087890625,2089609984,2017,6,6,2,1,3,0.5,0.3333333333333333,0.1666666666666666,2291.6454833984376,2303.067956931346,67.85836381717087,2780.9350125014325,1802.3559542954424,244.64476455149747
2017-06-07,2732.159912109375,2869.3798828125,2700.56005859375,2869.3798828125,1517709952,2017,6,7,4,0,0,0.0,1.0,0.0,2333.820977783203,2343.933857424492,59.4441889825547,2822.264764568865,1845.3771909975408,244.22189339283088
2017-06-08,2805.6201171875,2815.300048828125,2670.949951171875,2720.489990234375,1281170048,2017,6,8,2,1,1,0.25,0.5,0.25,2374.716485595703,2387.903977401921,67.11823677875404,2877.8843600222744,1871.548611169132,251.58393721328576
2017-06-09,2823.81005859375,2901.7099609375,2795.6201171875,2807.43994140625,1348950016,2017,6,9,0,0,4,1.0,0.0,0.0,2411.670489501953,2429.418842277333,72.54795045289664,2933.3834510893475,1889.9575279145583,260.8564807936973
2017-06-10,2947.7099609375,2950.989990234375,2746.550048828125,2828.139892578125,2018889984,2017,6,10,1,0,0,0.0,1.0,0.0,2456.995989990234,2478.7799011973493,83.9555136902178,3000.2566801789344,1913.7352998015335,271.6303450943502
2017-06-11,2958.110107421875,2996.60009765625,2840.530029296875,2942.409912109375,1752400000,2017,6,11,3,2,1,0.1666666666666666,0.5,0.3333333333333333,2496.2315002441405,2524.4303970282563,82.56788067984738,3065.954970674942,1926.508029813339,284.8617352154009
2017-06-12,2659.6298828125,2997.260009765625,2518.56005859375,2953.219970703125,2569530112,2017,6,12,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,2513.191998291016,2537.306538531517,64.12241127031339,3081.071545575844,1945.3124510061875,283.9397736424141
2017-06-13,2717.02001953125,2789.0400390625,2650.3798828125,2680.909912109375,1781200000,2017,6,13,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,2526.861004638672,2554.4221081505398,69.235680134947,3100.819675112788,1952.9023341645564,286.97933523705785
2017-06-14,2506.3701171875,2786.830078125,2412.93994140625,2716.8798828125,1696560000,2017,6,14,1,2,0,0.0,0.3333333333333333,0.6666666666666666,2536.9305114746094,2549.845728058821,57.29610699696853,3101.4883592275737,1972.3726637216448,282.2789238764823
2017-06-15,2464.580078125,2534.7099609375,2212.9599609375,2499.580078125,2026259968,2017,6,15,3,0,1,0.25,0.75,0.0,2550.038519287109,2541.7251899698854,51.985717173216464,3093.6806770783846,2006.3963614958343,271.8210788956376
2017-06-16,2518.56005859375,2539.919921875,2385.14990234375,2469.570068359375,1195190016,2017,6,16,2,2,0,0.0,0.5,0.5,2574.0230224609377,2539.518986981682,51.07101302265263,3062.2075831697016,2085.8384617521738,244.092280354382
2017-06-17,2655.8798828125,2685.18994140625,2484.9599609375,2514.010009765625,1534509952,2017,6,17,0,1,0,0.0,0.0,1.0,2599.0270141601563,2550.6009770608075,54.64859313855022,3046.552581354019,2151.5014469662938,223.7627835969312
2017-06-19,2589.60009765625,2662.85009765625,2549.030029296875,2549.030029296875,1446840064,2017,6,19,1,1,4,0.6666666666666666,0.1666666666666666,0.1666666666666666,2615.726513671875,2554.3151790222782,52.470670154973234,3033.21325783714,2198.23976950661,208.74337208263256
2017-06-20,2721.7900390625,2763.449951171875,2589.820068359375,2591.260009765625,1854189952,2017,6,20,6,1,3,0.3,0.6,0.1,2643.042517089844,2570.265165692776,51.14204684944347,3007.345016992278,2278.7400171874096,182.15124995121695
2017-06-21,2689.10009765625,2772.010009765625,2660.39990234375,2709.429931640625,1626579968,2017,6,21,0,1,2,0.6666666666666666,0.0,0.3333333333333333,2663.1770263671874,2581.5827782607257,43.7273068725684,2986.719587085805,2339.63446564857,161.7712803593088
2017-06-22,2705.409912109375,2723.739990234375,2642.360107421875,2691.030029296875,1097939968,2017,6,22,6,2,2,0.2,0.6,0.2,2678.0535278320312,2593.375838627264,48.94935686847591,2978.7228776245,2377.384178039563,150.33467489623422
2017-06-23,2744.909912109375,2765.169921875,2706.3701171875,2707.340087890625,961318976,2017,6,23,1,0,1,0.5,0.5,0.0,2690.8715209960938,2607.8076551493696,47.55016965736916,2979.126511781737,2402.61653021045,144.12749539282183
2017-06-24,2608.719970703125,2757.93994140625,2583.18994140625,2738.52001953125,982750016,2017,6,24,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,2695.5400146484376,2607.894542344965,42.07520045220369,2974.706885756629,2416.373143540246,139.5834355540958
2017-06-25,2589.409912109375,2682.260009765625,2552.1201171875,2607.25,1161100032,2017,6,25,0,2,0,0.0,0.0,1.0,2699.4200073242187,2606.134101370147,35.696373424828906,2969.8555193143247,2428.9844953341126,135.217755995053
2017-06-26,2478.449951171875,2615.25,2376.2900390625,2590.570068359375,1663280000,2017,6,26,2,1,1,0.25,0.5,0.25,2689.002001953125,2593.973706113169,32.27471783906677,2976.968026038627,2401.0359778676225,143.98301204275126
2017-06-27,2552.449951171875,2552.449951171875,2332.989990234375,2478.449951171875,1489789952,2017,6,27,5,0,3,0.375,0.625,0.0,2673.464501953125,2590.0190627854267,45.2514710943826,2955.324603988348,2391.604399917902,140.9300510176114
2017-06-28,2574.7900390625,2603.97998046875,2484.419921875,2553.030029296875,1183869952,2017,6,28,5,1,2,0.25,0.625,0.125,2665.596008300781,2588.56867957372,43.4966267129328,2949.337009891616,2381.855006709947,141.8705007954173
2017-06-29,2539.320068359375,2588.830078125,2510.47998046875,2567.56005859375,949979008,2017,6,29,2,0,0,0.0,1.0,0.0,2652.281005859375,2583.878335648544,51.79401602083437,2933.335642638392,2371.226369080358,140.52731838950857
2017-06-30,2480.840087890625,2559.25,2478.429931640625,2539.239990234375,860273024,2017,6,30,2,2,3,0.4285714285714285,0.2857142857142857,0.2857142857142857,2635.1325073242188,2574.0651691954085,50.86950130279628,2913.964269255463,2356.3007453929745,139.41588096562214
2017-07-01,2434.550048828125,2515.27001953125,2419.22998046875,2492.60009765625,779913984,2017,7,1,0,1,1,0.5,0.0,0.5,2609.47451171875,2560.7780148747147,45.47032507086647,2860.2253726910485,2358.7236507464518,125.37543048614933
2017-07-02,2506.469970703125,2514.280029296875,2394.840087890625,2436.39990234375,803747008,2017,7,2,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,2586.8925048828123,2555.6058201917062,41.33282235219573,2780.215354048852,2393.569655716773,96.66142458301964
2017-07-03,2564.06005859375,2595.0,2480.469970703125,2498.56005859375,964112000,2017,7,3,2,2,4,0.5,0.25,0.25,2582.114013671875,2556.4109857538056,48.50334919467677,2772.570033701561,2391.657993642189,95.22801001484294
2017-07-04,2601.639892578125,2631.590087890625,2559.35009765625,2561.0,985516032,2017,7,4,0,2,2,0.5,0.0,0.5,2576.345007324219,2560.718500689455,42.08110648730251,2756.295354149289,2396.394660499149,89.97517341253497
2017-07-05,2601.989990234375,2622.64990234375,2538.550048828125,2602.8701171875,941566016,2017,7,5,5,0,3,0.375,0.625,0.0,2581.1260009765624,2564.649118741352,44.00307507891908,2758.3081116777103,2403.9438902754146,88.59105535057395
2017-07-06,2608.56005859375,2616.719970703125,2581.68994140625,2608.10009765625,761956992,2017,7,6,0,1,0,0.0,0.0,1.0,2588.325,2568.8311130130087,43.24193378578251,2757.067900244985,2419.5820997550145,84.37145012249262
2017-07-07,2518.659912109375,2916.139892578125,2498.8701171875,2608.590087890625,917411968,2017,7,7,0,0,2,1.0,0.0,0.0,2588.3299926757813,2564.052903403139,35.25002005457391,2757.064207371418,2419.5957779801447,84.36710734781832
2017-07-08,2571.340087890625,2571.340087890625,2492.31005859375,2520.27001953125,733329984,2017,7,8,0,0,1,1.0,0.0,0.0,2584.103002929688,2564.7469209733763,47.2653152206995,2749.9226180498736,2418.2833878095016,82.90980756009307
2017-07-09,2518.43994140625,2635.489990234375,2517.590087890625,2572.610107421875,527856000,2017,7,9,0,0,1,1.0,0.0,0.0,2580.544995117188,2560.336732443174,45.05111923667932,2748.9023336374366,2412.1876565969387,84.17866926012447
2017-07-10,2372.56005859375,2537.159912109375,2321.1298828125,2525.25,1111200000,2017,7,10,2,0,1,0.3333333333333333,0.6666666666666666,0.0,2563.08349609375,2542.4532396956097,42.958984593776144,2741.8773563606046,2384.2896358268954,89.39693013342725
2017-07-11,2337.7900390625,2413.469970703125,2296.81005859375,2385.889892578125,1329760000,2017,7,11,1,0,4,0.8,0.2,0.0,2545.5179931640623,2522.96150630198,34.94080607597087,2740.4811104731184,2350.5548758550062,97.48155865452811
2017-07-12,2398.840087890625,2423.7099609375,2275.139892578125,2332.77001953125,1117410048,2017,7,12,3,0,0,0.0,1.0,0.0,2530.189501953125,2511.140418834232,38.29233242978318,2720.369560995198,2340.009442911052,95.09002952103644
2017-07-13,2357.89990234375,2425.219970703125,2340.830078125,2402.699951171875,835769984,2017,7,13,1,3,2,0.3333333333333333,0.1666666666666666,0.5,2510.839001464844,2496.546083930377,38.01558898997344,2687.2894864143614,2334.3885165153265,88.22524247475873
2017-07-14,2233.340087890625,2363.25,2183.219970703125,2360.590087890625,882502976,2017,7,14,2,1,0,0.0,0.6666666666666666,0.3333333333333333,2492.0700073242188,2471.4788462123056,34.96319114499035,2701.464942596854,2282.675072051584,104.69746763631764
2017-07-15,1998.8599853515625,2231.139892578125,1990.4100341796875,2230.1201171875,993608000,2017,7,15,2,2,0,0.0,0.5,0.5,2462.542510986328,2426.46752613033,28.456153062669458,2761.527897980302,2163.5571239923543,149.49269349698685
2017-07-16,1929.8199462890625,2058.77001953125,1843.030029296875,1991.97998046875,1182870016,2017,7,16,2,1,0,0.0,0.6666666666666666,0.3333333333333333,2435.111010742188,2379.1677566216376,21.404573435786347,2817.101306276727,2053.120715207648,190.9951477672699
2017-07-17,2228.409912109375,2230.489990234375,1932.6199951171875,1932.6199951171875,1201760000,2017,7,17,1,2,3,0.5,0.1666666666666666,0.3333333333333333,2418.9090087890627,2364.809866668089,36.56636950581717,2807.377148194208,2030.440869383918,194.2340697025724
2017-07-18,2318.8798828125,2387.610107421875,2164.77001953125,2233.52001953125,1512450048,2017,7,18,0,0,3,1.0,0.0,0.0,2406.1135009765626,2360.4355824913664,39.1428271986669,2789.7918292048303,2022.435172748295,191.83916411413375
2017-07-19,2273.429931640625,2397.169921875,2260.22998046875,2323.080078125,1245100032,2017,7,19,0,0,1,1.0,0.0,0.0,2392.818994140625,2352.149330029391,37.80654606420159,2775.4880402695435,2010.1499480117063,191.3345230644592
2017-07-20,2817.60009765625,2900.699951171875,2269.889892578125,2269.889892578125,2249260032,2017,7,20,2,1,0,0.0,0.6666666666666666,0.3333333333333333,2409.6569946289064,2396.4779745652822,55.54517982128293,2835.800040135537,1983.513949122275,213.0715227533157
2017-07-21,2667.760009765625,2838.409912109375,2621.85009765625,2838.409912109375,1489449984,2017,7,21,0,1,1,0.5,0.0,0.5,2421.317492675781,2422.314358870077,53.83326104681342,2862.8145059198228,1979.8204794317396,220.74850662202084
2017-07-22,2810.1201171875,2862.419921875,2657.7099609375,2668.6298828125,1177129984,2017,7,22,0,1,0,0.0,0.0,1.0,2436.5,2459.248240614593,55.86827161439015,2910.047535785663,1962.952464214337,236.7737678928316
2017-07-23,2730.39990234375,2832.179931640625,2653.93994140625,2808.10009765625,1072840000,2017,7,23,0,0,2,1.0,0.0,0.0,2444.8169921875,2485.0722083983223,55.14136339092585,2933.4017718693217,1956.2322125056785,244.2923898409109
2017-07-24,2754.860107421875,2777.260009765625,2699.18994140625,2732.699951171875,866473984,2017,7,24,3,2,4,0.4444444444444444,0.3333333333333333,0.2222222222222222,2452.478002929688,2510.7662940196133,59.853597495240905,2955.993256961925,1948.9627488974495,251.75762701611896
